Site_Type,Site_Code,Genus_Code,Species_Code,Cultivar_Code,Species_Latin,Species_Common,Native_SLL,Native_ETF,Invasive,Latitude,Longitude,DBH
S,S18,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.456367,-73.648793,
S,S18,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.456424,-73.648939,6.6
S,S18,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.456497,-73.649133,69.3
S,S18,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.456636,-73.649468,62.2
S,S18,PI,PIRU,PIRU,Picea rubens,Red Spruce,Y,Y,N,45.456758,-73.6497859,8.4
S,S18,PI,PIAB,PIAB,Picea abies,Norway Spruce,N,N,N,45.456753,-73.649776,16.6
S,S18,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,N,N,N,45.456779,-73.649847,6
S,S18,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,N,N,N,45.456802,-73.649899,5.7
S,S18,PI,PIAB,PIAB,Picea abies,Norway Spruce,N,N,N,45.456878,-73.650091,13.4
S,S18,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.456932,-73.650247,86.2
S,S18,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.456995,-73.650404,89.8
S,S18,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.457076,-73.650605,153.1
S,S18,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.457156,-73.650803,64.3
S,S18,AC,ACPL,ACPLCB,Acer platanoides 'Columnarbroad',Parkway Norway Maple,N,N,Y,45.457228,-73.651006,20
S,S18,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,N,N,Y,45.457292,-73.651156,43.2
S,S18,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.457264,-73.651097,62.5
S,S19,MG,MGKO,MGKO,Magnolia Kobus,Magnolia Kobus,N,N,N,45.459833,-73.637181,36.6
S,S19,CP,CPCA,CPCA,Carpinus caroliniana,Blue-beech,Y,Y,N,45.459911,-73.637377,6.2
S,S19,AC,ACGI,ACGIFL,Acer ginnala 'Flame',Flame Armur Maple,N,N,Y,45.459881,-73.637283,5.3
S,S19,TH,THOC,THOCFA,Thuja occidentalis 'Fastigiata',Pyramidal Arborvitae,Y,Y,N,45.459952,-73.637486,12.4
S,S19,BE,BENI,BENI,Betula nigra,River Birch,N,Y,N,45.459978,-73.637555,17.4
S,S19,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.460236,-73.638187,110.5
S,S19,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.460308,-73.638372,33.6
S,S19,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.460393,-73.638612,32.3
S,S19,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.460425,-73.638677,96.7
S,S19,AC,ACRU,ACRU,Acer rubrum,Red Maple,Y,Y,N,45.460514,-73.638917,30.3
S,S19,AC,ACPL,ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,N,N,Y,45.460652,-73.639286,31.5
S,S19,JU,JUCI,JUCI,Juglans cinerea,Butternut,Y,Y,N,45.46073,-73.63948,25.8
S,S19,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460744,-73.639535,38.8
S,S2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,N,Y,N,45.459467,-73.638114,45.6
S,S2,SY,SYRE,SYREGE,Syringa reticulata 'Golden Eclipse',Golden Eclipse Japanese Tree Lilac,N,N,N,45.459561,-73.638354,5.7
S,S2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,N,Y,N,45.459606,-73.638477,62.8
S,S2,SY,SYRE,SYREGE,Syringa reticulata 'Golden Eclipse',Golden Eclipse Japanese Tree Lilac,N,N,N,45.459642,-73.638574,9.1
S,S2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,N,Y,N,45.459732,-73.638795,56.1
S,S2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,N,Y,N,45.46001,-73.639509,47.8
S,S2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,N,Y,N,45.459826,-73.639039,49
S,S2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,N,Y,N,45.459969,-73.639397,63.2
S,S2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,N,Y,N,45.459915,-73.639267,37.8
S,S2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,N,Y,N,45.460046,-73.63962,61.6
S,S2,GL,GLTR,GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,N,Y,N,45.46009,-73.639724,52.6
S,S2,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.460176,-73.639938,56.4
S,S2,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.459382,-73.637889,65.1
S,S2,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.459418,-73.637978,126.5
S,S2,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.459346,-73.637793,101.6
S,S2,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.459274,-73.63761,74.4
S,S2,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.45931,-73.637704,81.2
S,S20,CP,CPCA,CPCA,Carpinus caroliniana,Blue-beech,Y,Y,N,45.462196,-73.643386,6.3
S,S20,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.462236,-73.643503,43.3
S,S20,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.462304,-73.64366,69.5
S,S20,QU,QUMA,QUMA,Quercus macrocarpa,Bur Oak,Y,Y,N,45.462425,-73.643982,78.9
S,S20,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46247,-73.64409,58.2
S,S20,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,N,N,N,45.462577,-73.644359,5.4
S,S20,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.462622,-73.644481,71.8
S,S20,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.462685,-73.644635,66
S,S20,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46273,-73.644752,57.3
S,S20,PR,PRVI,PRVISC,Prunus virginiana 'Schubert',Schubert's Chokecherry,Y,Y,N,45.462828,-73.645021,10.8
S,S20,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.462887,-73.645172,65
S,S20,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.462994,-73.645442,64.2
S,S20,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.463232,-73.64604,62.5
S,S20,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.463304,-73.646238,52.9
S,S20,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.463187,-73.645937,20.6
S,S20,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.462147,-73.643265,
S,S21,AC,ACMI,ACMIMO,Acer miyabei 'Morton' (State Street TM),Acer miyabei Morton (State Street),N,N,N,45.461115,-73.640615,18.7
S,S21,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.461164,-73.640744,14.1
S,S21,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.461299,-73.64109,35.1
S,S21,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.461357,-73.641246,25.8
S,S21,SY,SYRE,SYREGE,Syringa reticulata 'Golden Eclipse',Golden Eclipse Japanese Tree Lilac,N,N,N,45.461389,-73.641352,7.8
S,S21,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,N,N,N,45.461428,-73.641449,10
S,S21,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.461487,-73.641588,44
S,S21,MG,MGAC,MGAC,Magnolia acuminata,Magnolia acuminata,N,Y,N,45.461541,-73.641732,7.2
S,S21,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.461635,-73.641961,38.6
S,S21,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.461712,-73.642147,61.7
S,S21,MA,MASY,MASY,Malus sylvestris,Crab Apple,N,N,N,45.461774,-73.6423,40.4
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460936,-73.640163,41.4
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.46094,-73.640168,24.9
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460949,-73.64019,30.9
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460963,-73.640223,16.7
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460967,-73.640232,30.3
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460976,-73.640269,28.4
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460904,-73.640074,29.7
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460909,-73.640088,40.1
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460945,-73.640178,22.9
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460954,-73.640199,16.2
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460927,-73.640139,18.4
S,S21,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,Y,Y,N,45.461958,-73.642716,64
S,S21,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.460891,-73.640045,31.6
S,S22,PI,PIPU,PIPUKO,Picea pungens 'Koster',Koster's Blue Spruce,N,N,N,45.459953,-73.637837,44.8
S,S22,SY,SYRE,SYREIS,Syringa reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460451,-73.639111,12.6
S,S22,AM,AMGR,AMGRPD,Amelanchier g. 'Princess Diana',Amelanchier g. 'Princess Diana',Y,Y,N,45.460495,-73.639227,7.7
S,S22,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,N,N,N,45.46057,-73.639398,7.6
S,S22,SO,SOAU,SOAURS,Sorbus aucuparia 'Rossica',Rossica European Mountain Ash,N,N,N,45.460644,-73.639603,8.5
S,S22,PI,PIGL,PIGL,Picea glauca,White Spruce,Y,Y,N,45.460702,-73.639825,38
S,S22,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.459731,-73.637246,110.6
S,S23,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.461079,-73.640931,31.2
S,S23,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.461137,-73.641088,19.3
S,S23,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.461177,-73.641184,81.1
S,S23,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.46124,-73.641346,21.5
S,S23,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.461343,-73.641601,61.6
S,S23,PR,PRVI,PRVICR,Prunus virginiana 'Canada Red',Canada Red Chokecherry,Y,Y,N,45.461303,-73.641517,22.4
S,S23,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.461406,-73.641753,71.6
S,S23,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.461523,-73.642055,19.1
S,S23,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46159,-73.642233,66
S,S23,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.461774,-73.642722,62.2
S,S23,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.461648,-73.642385,54
S,S24,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.467609,-73.639194,28.7
S,S24,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.467668,-73.639346,60.4
S,S24,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.46773,-73.639508,54.9
S,S24,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.467762,-73.639597,47.2
S,S24,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467865,-73.639863,34.8
S,S24,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.467928,-73.640016,52.9
S,S24,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,Y,Y,N,45.467986,-73.640161,66.5
S,S24,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468085,-73.640427,62.6
S,S24,QU,QURU,QURU,Quercus rubra,Red Oak,Y,Y,N,45.468183,-73.640684,9
S,S24,AC,ACPL,ACPLSP,Acer platanoides 'Superform',Superform Norway Maple,N,N,Y,45.468242,-73.640834,30.5
S,S24,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,N,N,N,45.468291,-73.640951,5.4
S,S24,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.468334,-73.641073,35.2
S,S24,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.468443,-73.641367,24.8
S,S24,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468484,-73.64147,71.9
S,S24,CE,CEOC,CEOCPS,Celtis occidentalis 'Prairie Sentinel',Celtis occidentalis 'Prairie Sentinel',Y,Y,N,45.468538,-73.64163,8.5
S,S24,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.468583,-73.641701,76.6
S,S24,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,Y,Y,N,45.468605,-73.641762,20.8
S,S24,SO,SOAU,SOAURO,Sorbus aucuparia 'Rosedale',Rosedale European Mountain Ash,N,N,N,45.468673,-73.641947,19.7
S,S24,AC,ACPL,ACPLSC,Acer platanoides 'Schwedleri',Schwedleri Norway Maple,N,N,Y,45.468744,-73.642121,29.5
S,S25,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466286,-73.635844,68
S,S25,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466394,-73.636115,73.4
S,S25,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.466483,-73.636314,97.9
S,S25,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.466515,-73.636391,75.6
S,S25,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466551,-73.636519,56.1
S,S25,GL,GLTR,GLTRIM,Gleditsia triacanthos 'Imperial',Imperial Honey-Locust,N,Y,N,45.466596,-73.63661,48.3
S,S25,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.466672,-73.636812,46.8
S,S25,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.466847,-73.637278,54.3
S,S25,AC,ACPL,ACPLSP,Acer platanoides 'Superform',Superform Norway Maple,N,N,Y,45.466883,-73.637374,22.3
S,S25,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467062,-73.637814,57.2
S,S25,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.467098,-73.637928,81.2
S,S25,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46721,-73.638214,54.3
S,S25,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467165,-73.638096,27.9
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467501,-73.639423,67.9
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467559,-73.639538,71.6
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467613,-73.639684,54.1
S,S26,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.467668,-73.639846,5.8
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467788,-73.640166,67.6
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467855,-73.640327,62.3
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467896,-73.640424,66.5
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467959,-73.640577,47.7
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468003,-73.640706,63.2
S,S26,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,N,N,N,45.468062,-73.640845,56
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468133,-73.641023,69
S,S26,FR,FRPE,FRPESU,Fraxinus pennsylvanica 'Summit',Summit Red Ash,Y,Y,N,45.468205,-73.64123,26.2
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468241,-73.641313,59.7
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468281,-73.641413,60.6
S,S26,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.468322,-73.641519,25.8
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468452,-73.64183,53.5
S,S26,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.468506,-73.641986,59.9
S,S26,SO,SOAU,SOAU,Sorbus aucuparia,European Mountain Ash,N,N,N,45.468622,-73.642257,7.9
S,S27,MA,MADO,MAXXDO,Malus x 'Dolgo',Dolgo Crab Apple,N,N,N,45.466178,-73.635948,6
S,S27,PI,PIAB,PIABCU,Picea abies 'Cupressina',Cupressina Norway spruce,N,N,N,45.466223,-73.636064,5.2
S,S27,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,N,N,N,45.466272,-73.63623,21.3
S,S27,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,N,N,N,45.466308,-73.636334,19
S,S27,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.466514,-73.636812,36.9
S,S27,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466573,-73.636976,65.4
S,S27,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.466721,-73.637344,35
S,S27,PI,PIPU,PIPUGL,Picea pungens 'Glauca',Glauca Blue Spruce,N,N,N,45.466819,-73.637636,31.1
S,S27,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466914,-73.637838,71.8
S,S27,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.466994,-73.638043,61.2
S,S27,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467093,-73.638302,19.9
S,S27,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.467133,-73.638414,70.4
S,S28,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,Y,Y,N,45.459881,-73.645342,10
S,S28,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.460047,-73.645727,26.1
S,S28,SY,SYRE,SYREIS,Syringa reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460096,-73.645884,20.7
S,S28,SY,SYRE,SYREIS,Syringa reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460141,-73.645979,11.7
S,S28,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.460177,-73.646095,64.6
S,S28,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,Y,Y,N,45.460231,-73.646225,57.5
S,S28,AC,ACPL,ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,N,N,Y,45.460302,-73.646432,19.1
S,S28,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.460388,-73.646639,107.9
S,S28,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.460437,-73.646759,25.1
S,S28,CG,CGMO,CGMOSN,Crataegus x mordenensis 'Snowbird',Snowbird Hawthorn,N,N,N,45.460522,-73.646969,36.1
S,S28,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.460545,-73.647032,30.2
S,S28,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.460805,-73.647717,63.6
S,S28,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.460742,-73.647535,25.8
S,S28,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.460872,-73.647874,47.3
S,S28,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.459706,-73.644848,89
S,S29,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462476,-73.634887,63.8
S,S29,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462611,-73.635217,69.8
S,S29,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462544,-73.635055,55.8
S,S29,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.462656,-73.63533,57.9
S,S29,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462697,-73.635482,100
S,S29,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,N,N,N,45.46271,-73.63544,31.5
S,S29,PI,PIPU,PIPUGL,Picea pungens 'Glauca',Glauca Blue Spruce,N,N,N,45.462768,-73.635565,33.7
S,S29,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462813,-73.635777,83.5
S,S29,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.462907,-73.636,56.1
S,S29,TI,TIER,TIERWR,Tilia x europaea 'Wratislaviensis',Warsaw Linden,N,N,N,45.463021,-73.636266,6
S,S29,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.463073,-73.63638,97.6
S,S29,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.463176,-73.636692,36.5
S,S29,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.463275,-73.63696,71
S,S29,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.463378,-73.637229,69.7
S,S29,MA,MASY,MASY,Malus sylvestris,Crab Apple,N,N,N,45.463445,-73.637318,15.5
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460354,-73.641039,71.3
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460413,-73.641183,60.1
S,S3,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.460583,-73.641613,24.7
S,S3,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.460619,-73.641713,25.1
S,S3,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',N,N,N,45.460695,-73.64191,7.4
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460753,-73.642069,64.4
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460803,-73.642179,52.2
S,S3,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.460861,-73.642344,23.7
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460919,-73.642482,75.5
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460982,-73.642641,82.8
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.46032,-73.640948,76.5
S,S3,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,N,N,N,45.460225,-73.640688,27.4
S,S3,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,N,N,N,45.460261,-73.640779,23.7
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460332,-73.640942,33.5
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460326,-73.640945,76.5
S,S3,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.460315,-73.640952,44.4
S,S30,AC,ACPL,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.464957,-73.641321,29.2
S,S30,MA,MAMA,MAXXMA,Malus x 'Makamik',Makamik Crab Apple,N,N,N,45.46501,-73.641463,5.5
S,S30,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.465048,-73.641562,11
S,S30,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,N,N,N,45.465109,-73.641711,10.3
S,S30,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465158,-73.641841,57.5
S,S30,AC,ACPL,ACPL,Acer platanoides,Norway Maple,N,N,Y,45.465199,-73.641954,59.9
S,S30,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.465289,-73.642183,23.4
S,S30,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.465347,-73.642328,27.7
S,S30,GL,GLTR,GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,N,Y,N,45.46558,-73.642949,31.1
S,S30,AM,AMGR,AMGRAB,Amelanchier x grandiflora 'Autumn Brillance',Autumn Brillance Serviceberry,Y,Y,N,45.465755,-73.643396,5.6
S,S30,AM,AMLA,AMLA,Amelanchier laevis,Amelanchier laevis,Y,Y,N,45.465774,-73.643449,6.8
S,S30,AC,ACPL,ACPLSP,Acer platanoides 'Superform',Superform Norway Maple,N,N,Y,45.465813,-73.643551,29.1
S,S30,MA,MAMA,MAXXMA,Malus x 'Makamik',Makamik Crab Apple,N,N,N,45.465882,-73.64373,5.3
S,S30,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.465948,-73.643901,51.9
S,S30,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,Y,Y,N,45.465988,-73.644014,63.9
S,S30,FR,FRPE,FRPEPA,Fraxinus pennsylvanica 'Patmore',Patmore Red Ash,Y,Y,N,45.46484,-73.641035,37.6
S,S30,FR,FRAM,FRAMKL,Fraxinus americana 'Kleinberg',Kleinberg White Ash,Y,Y,N,45.464912,-73.64121,36.1
